repeat,fold,split_id,evaluation,method,accuracy,balanced_accuracy,macro_f1,log_loss,brier
2,3,R2F3,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7894211576846307,0.5322729397900562,0.5259543268422292,0.4715528499146904,0.3006328059475749
2,3,R2F3,canonical_bp_severity,Operator-aware logistic EM,0.5888223552894212,0.393744976352012,0.3765259190095791,0.8721195042063362,0.5124647321592777
2,3,R2F3,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6686626746506986,0.6445273631840795,0.6466674597240161,0.598562140053124,0.4155136305132311
2,3,R2F3,transport_ESC_140_90,Operator-aware logistic EM,0.8063872255489022,0.5112177126497883,0.4751773815566379,0.4324786562185531,0.2817160280703806
2,3,R2F3,canonical_bp_severity,Oracle-label logistic,0.5948103792415169,0.3912389231832918,0.3608509234786801,0.8629064247874563,0.5088527711387123
2,3,R2F3,transport_ACC_AHA_130_80,Oracle-label logistic,0.6636726546906188,0.6383084577114428,0.6403817337767937,0.5983753611773627,0.4147381847681515
2,3,R2F3,transport_ESC_140_90,Oracle-label logistic,0.7994011976047904,0.5167545168665979,0.492898381772723,0.427230800295134,0.2789774784343901
2,4,R2F4,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5688622754491018,0.394595491318971,0.3861076721848084,0.9800457669535964,0.5486238478126378
2,4,R2F4,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6337325349301397,0.6083830845771144,0.6096254470527164,0.6222024151072797,0.4314290214678863
2,4,R2F4,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.779441117764471,0.5418734829028353,0.5426292385002571,0.4745552857638115,0.306330782338952
2,4,R2F4,canonical_bp_severity,Operator-aware logistic EM,0.6037924151696606,0.4097687675776031,0.3893518518518519,0.8643823738425932,0.5039350807010442
2,4,R2F4,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6606786427145709,0.6267786069651742,0.6282360746757925,0.5933296012517454,0.4104048149613759
2,4,R2F4,transport_ESC_140_90,Operator-aware logistic EM,0.8253493013972056,0.5604405105772494,0.5619261757541689,0.4247750502304142,0.271597861798363
2,4,R2F4,canonical_bp_severity,Oracle-label logistic,0.6017964071856288,0.4011178322631827,0.3704382241691519,0.8596644610309597,0.5053954009576707
2,4,R2F4,transport_ACC_AHA_130_80,Oracle-label logistic,0.6576846307385229,0.6238681592039801,0.6251975236074109,0.5978265750690872,0.4136413722626839
2,4,R2F4,transport_ESC_140_90,Oracle-label logistic,0.8083832335329342,0.5282348194214056,0.5098247044435386,0.4233609024929394,0.2742387448948958
2,5,R2F5,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5748502994011976,0.4135005219911138,0.4162679114513507,0.9334186027460892,0.5387053941820831
2,5,R2F5,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6477045908183633,0.6290796019900498,0.630031285203699,0.6160852491410155,0.4302120605331989
2,5,R2F5,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7924151696606786,0.5400449605154447,0.5373345054476677,0.464318896424186,0.2948612956825637
2,5,R2F5,canonical_bp_severity,Operator-aware logistic EM,0.591816367265469,0.4012510295207323,0.3930940425268117,0.866474212954273,0.5063713536535638
2,5,R2F5,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6646706586826348,0.6366791044776119,0.6388337016456049,0.5893893950637973,0.4081135148194422
2,5,R2F5,transport_ESC_140_90,Operator-aware logistic EM,0.8083832335329342,0.5341526992320846,0.5212279880944086,0.4347483230938447,0.2796779515034561
2,5,R2F5,canonical_bp_severity,Oracle-label logistic,0.5998003992015968,0.3942811397310988,0.3608330452063095,0.8589670766679793,0.5056075580718836
2,5,R2F5,transport_ACC_AHA_130_80,Oracle-label logistic,0.6596806387225549,0.628818407960199,0.630631224710635,0.5946214182022472,0.4118798397985896
2,5,R2F5,transport_ESC_140_90,Oracle-label logistic,0.8033932135728543,0.5211993313564369,0.4990546716982664,0.4278861483826789,0.2782639320574389
3,1,R3F1,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5653040877367896,0.3940253045923149,0.3924564181303192,0.938999437021072,0.5428064933633324
3,1,R3F1,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6311066799601196,0.6081575682382134,0.6092920912995874,0.6288551441946574,0.43714066854319
